Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,State,State_Description
2020-01-03 00:00:00-05:00,151.12777897349832,152.6837207384835,150.87958104163584,151.4141387939453,21116200,0.0,0.0,-1.245169032365423,0,Very Bearish
2020-01-06 00:00:00-05:00,149.9441149486493,151.8723537396853,149.40000212239562,151.80552673339844,20813700,0.0,0.0,0.2584883700892382,2,Neutral
2020-01-07 00:00:00-05:00,152.0823464607139,152.41643776412104,150.17320335916705,150.42138671875,21634100,0.0,0.0,-0.911784995205922,1,Bearish
2020-01-08 00:00:00-05:00,151.71004582761572,153.49510448810574,150.7745698093218,152.81735229492188,27746500,0.0,0.0,1.5928357186679287,4,Very Bullish
2020-01-09 00:00:00-05:00,154.48785857360957,154.8506004292795,153.71465793650782,154.72650146484375,21385000,0.0,0.0,1.2493013007039977,3,Bullish
2020-01-10 00:00:00-05:00,155.42335075837863,155.8051735619528,153.8578393931481,154.0105743408203,20725900,0.0,0.0,-0.4627049130210614,1,Bearish
2020-01-13 00:00:00-05:00,154.4114740608552,155.89106273635204,153.9341883310565,155.8624267578125,21626500,0.0,0.0,1.2024190059145567,3,Bullish
2020-01-14 00:00:00-05:00,155.96743377813863,156.16790019811782,154.37330115192177,154.76467895507812,23477400,0.0,0.0,-0.7043056017856819,1,Bearish
2020-01-15 00:00:00-05:00,155.2323796600258,156.49242076357814,155.18466274765655,155.76693725585938,21417900,0.0,0.0,0.6476014472734937,3,Bullish
2020-01-16 00:00:00-05:00,156.88387229893618,158.68801231645415,156.57840234868965,158.62118530273438,23865400,0.0,0.0,1.8323837504660379,4,Very Bullish
2020-01-17 00:00:00-05:00,159.8143511653507,159.86208265119686,157.91474872726818,159.50889587402344,34371700,0.0,0.0,0.5596418722977115,3,Bullish
2020-01-21 00:00:00-05:00,159.10797310774927,160.54938541719685,158.8693302290307,158.9361572265625,29517200,0.0,0.0,-0.3590637652669093,1,Bearish
2020-01-22 00:00:00-05:00,159.79525389317888,159.88117639299483,158.15338984431403,158.1724853515625,24138800,0.0,0.0,-0.48048970626073384,1,Bearish
2020-01-23 00:00:00-05:00,158.6402269931,159.22251614329255,157.76202303250872,159.14614868164062,19680800,0.0,0.0,0.6155706081965029,3,Bullish
2020-01-24 00:00:00-05:00,159.90025784938828,159.91935335669822,156.97927155195472,157.54246520996094,24918100,0.0,0.0,-1.0076797239295665,1,Bearish
2020-01-27 00:00:00-05:00,153.82916663173845,155.95787122124548,152.92232676586377,154.9078369140625,32078100,0.0,0.0,-1.6723289764364213,0,Very Bearish
2020-01-28 00:00:00-05:00,156.33967216240634,158.22971908653386,155.66193475764177,157.943359375,24899900,0.0,0.0,1.9595667471759448,4,Very Bullish
2020-01-29 00:00:00-05:00,160.21530805861025,161.0839717874023,158.16298476282137,160.40621948242188,34754500,0.0,0.0,1.5593312166891415,4,Very Bullish
2020-01-30 00:00:00-05:00,166.14315693787148,166.14315693787148,163.0312448171451,164.93084716796875,51597500,0.0,0.0,2.820730829606455,4,Very Bullish
2020-01-31 00:00:00-05:00,164.386735306438,164.56809162420643,161.876208045128,162.49667358398438,36142700,0.0,0.0,-1.4758752688060595,0,Very Bearish
2020-02-03 00:00:00-05:00,162.6875918309989,166.57270430396193,162.6589558551061,166.45816040039062,30107000,0.0,0.0,2.437887945046957,4,Very Bullish
2020-02-04 00:00:00-05:00,169.09277453982233,172.4337743869972,168.300478542477,171.93739318847656,36433300,0.0,0.0,3.2916576603432723,4,Very Bullish
2020-02-05 00:00:00-05:00,175.66978656794012,175.8320619700683,170.30509956420224,171.72740173339844,39186300,0.0,0.0,-0.12213251066796049,2,Neutral
2020-02-06 00:00:00-05:00,172.74880025877843,175.46933477716024,171.8801367244904,175.2879638671875,27751400,0.0,0.0,2.073380309635575,4,Very Bullish
2020-02-07 00:00:00-05:00,174.54338497300552,177.19709227933504,174.19018365311317,175.5361328125,33529100,0.0,0.0,0.14157785842074944,2,Neutral
2020-02-10 00:00:00-05:00,175.24020864476424,180.2612486581341,174.9251983541532,180.1276092529297,35844300,0.0,0.0,2.6156873612648734,4,Very Bullish
2020-02-11 00:00:00-05:00,181.9890692068909,182.03680069987925,175.16388811214267,176.06118774414062,53159900,0.0,0.0,-2.257522611694196,0,Very Bearish
2020-02-12 00:00:00-05:00,177.1493505765325,177.40708891604868,173.58880356571652,176.31887817382812,47062900,0.0,0.0,0.14636413225950218,2,Neutral
2020-02-13 00:00:00-05:00,174.76294940925624,177.76984376399173,174.5624829883249,175.3643341064453,35295800,0.0,0.0,-0.5413737186109824,1,Bearish
2020-02-14 00:00:00-05:00,174.92520386350716,176.98708152211782,174.35245521424756,176.9298095703125,23149500,0.0,0.0,0.8926988899105037,3,Bullish
2020-02-18 00:00:00-05:00,177.17799477429256,179.17304546668734,177.0729913396611,178.72439575195312,27792200,0.0,0.0,1.0142927220680997,3,Bullish
2020-02-19 00:00:00-05:00,180.00701995377815,180.12187672148175,178.4851093601553,179.2604217529297,29997500,0.51,0.0,0.29991764622916417,2,Neutral
2020-02-20 00:00:00-05:00,178.94453357685938,179.23169007348827,173.34504761683388,176.5228729248047,36862400,0.0,0.0,-1.5271351039763292,0,Very Bearish
2020-02-21 00:00:00-05:00,175.32643111765134,175.64230186001902,169.65993463045433,170.9425506591797,48572600,0.0,0.0,-3.1612460035148615,0,Very Bearish
2020-02-24 00:00:00-05:00,160.58587278820414,167.07554313301836,156.2402733599048,163.572265625,68311100,0.0,0.0,-4.311556722278209,0,Very Bearish
2020-02-25 00:00:00-05:00,166.74054294898085,167.3531367927609,160.4710189288853,160.873046875,68073300,0.0,0.0,-1.6501689572412825,0,Very Bearish
2020-02-26 00:00:00-05:00,162.4427779459745,165.84075010996372,161.00701012275013,162.88307189941406,56206100,0.0,0.0,1.249447973703055,3,Bullish
2020-02-27 00:00:00-05:00,156.32643735669026,159.87756226966422,151.2150918330818,151.40652465820312,93174900,0.0,0.0,-7.045880893195644,0,Very Bearish
2020-02-28 00:00:00-05:00,145.88360337407545,156.6997251752608,145.49115661738037,155.072509765625,97012700,0.0,0.0,2.4212860810970627,4,Very Bullish
2020-03-02 00:00:00-05:00,158.2312217343884,165.51535283207693,155.35968539530575,165.3909149169922,71030800,0.0,0.0,6.653922843553839,4,Very Bullish
2020-03-03 00:00:00-05:00,166.3576841601314,167.5062958390929,155.31183224406658,157.46548461914062,71677000,0.0,0.0,-4.791938119351502,0,Very Bearish
2020-03-04 00:00:00-05:00,161.27505550994934,163.39041240338062,158.52794252039857,163.24684143066406,49814400,0.0,0.0,3.67150733096,4,Very Bullish
2020-03-05 00:00:00-05:00,158.93952023329146,163.55311380346967,158.5949353296999,159.1501007080078,47817300,0.0,0.0,-2.509537511876614,0,Very Bearish
2020-03-06 00:00:00-05:00,155.64681123678957,156.1254005321975,149.31986016728098,154.65135192871094,72821100,0.0,0.0,-2.826733228118228,0,Very Bearish
2020-03-09 00:00:00-04:00,144.53397486706558,150.99493069721586,143.57679622556182,144.1702423095703,70419300,0.0,0.0,-6.777250562912673,0,Very Bearish
2020-03-10 00:00:00-04:00,151.38736719102417,154.13446503233638,146.0463089805732,154.0291748046875,65354400,0.0,0.0,6.838396285654813,4,Very Bullish
2020-03-11 00:00:00-04:00,150.40148636834232,150.94707060556502,144.67754750947486,147.05136108398438,56371600,0.0,0.0,-4.530189640729521,0,Very Bearish
2020-03-12 00:00:00-04:00,139.07805490937238,146.8982023979123,132.64581348380904,133.10525512695312,93226400,0.0,0.0,-9.483833304382895,0,Very Bearish
2020-03-13 00:00:00-04:00,141.183879021812,154.97682962340602,134.70377417991185,152.02871704101562,92727400,0.0,0.0,14.21691570029575,4,Very Bullish
2020-03-16 00:00:00-04:00,134.00501978335495,142.95464658961282,129.2191262196637,129.6211395263672,87905900,0.0,0.0,-14.739042695863258,0,Very Bearish
2020-03-17 00:00:00-04:00,134.00502955980318,141.18387042907835,129.21913564695305,140.293701171875,81059800,0.0,0.0,8.233658247802111,4,Very Bullish
2020-03-18 00:00:00-04:00,132.09067046730803,139.7481006393259,129.2382818177403,134.3878936767578,81593200,0.0,0.0,-4.209602744660601,0,Very Bearish
2020-03-19 00:00:00-04:00,136.65638162150603,143.7203491794158,133.04781450548256,136.5989532470703,85922700,0.0,0.0,1.645281810600241,4,Very Bullish
2020-03-20 00:00:00-04:00,139.7481123428989,140.80101492188504,130.0423193712447,131.46852111816406,84866200,0.0,0.0,-3.755835609974767,0,Very Bearish
2020-03-23 00:00:00-04:00,131.14301237248333,134.5505798761295,126.84529053855108,130.15711975097656,78975200,0.0,0.0,-0.9975021822971719,1,Bearish
2020-03-24 00:00:00-04:00,137.59443780402628,143.1939390281192,135.22063872307237,141.98788452148438,82516700,0.0,0.0,9.08960246903363,4,Very Bullish
2020-03-25 00:00:00-04:00,142.53346802938665,147.72137425955265,138.25487854302744,140.62867736816406,75638200,0.0,0.0,-0.9572698106609545,1,Bearish
2020-03-26 00:00:00-04:00,142.04528751395355,149.95159149159855,142.01657332658462,149.42514038085938,64568100,0.0,0.0,6.255099014880372,4,Very Bullish
2020-03-27 00:00:00-04:00,145.25186150604966,148.2574019111521,142.81105300447516,143.28964233398438,57042300,0.0,0.0,-4.106068116273242,0,Very Bearish
2020-03-30 00:00:00-04:00,145.91231349541476,153.72289466440344,143.58636181693944,153.3687286376953,63420300,0.0,0.0,7.034064807153517,4,Very Bullish
2020-03-31 00:00:00-04:00,152.57430025836976,157.72392705769573,149.85591587579952,150.95668029785156,77927200,0.0,0.0,-1.572711961081552,0,Very Bearish
2020-04-01 00:00:00-04:00,146.4483392537087,150.99493802138915,144.36169672460142,145.59645080566406,57969900,0.0,0.0,-3.550839539933759,0,Very Bearish
2020-04-02 00:00:00-04:00,145.35717025269807,148.82215276585558,143.9214020813381,148.611572265625,49630700,0.0,0.0,2.0708756589028265,4,Very Bullish
2020-04-03 00:00:00-04:00,148.45840347788032,150.640769470052,145.6730103070818,147.24278259277344,41243300,0.0,0.0,-0.9210518750215613,1,Bearish
2020-04-06 00:00:00-04:00,153.45490035648226,159.37025787232824,150.83222538941226,158.19293212890625,67111700,0.0,0.0,7.436798832046954,4,Very Bullish
2020-04-07 00:00:00-04:00,162.32791648261895,162.72036321684644,156.26897414666294,156.4891357421875,62769000,0.0,0.0,-1.0770369850217953,1,Bearish
2020-04-08 00:00:00-04:00,158.5757842260487,159.532962870213,156.4987083208587,158.0589141845703,48318200,0.0,0.0,1.003122954790281,3,Bullish
2020-04-09 00:00:00-04:00,159.23625593654953,160.20300120701708,156.33600551975834,158.06849670410156,51385100,0.0,0.0,0.006062625180414116,2,Neutral
2020-04-13 00:00:00-04:00,157.31233692350142,158.48009619305355,155.3501175210317,158.4226531982422,41905300,0.0,0.0,0.22405254780375472,2,Neutral
2020-04-14 00:00:00-04:00,161.76321038251243,166.30980949089667,160.80603162285263,166.26194763183594,52874300,0.0,0.0,4.948341840850268,4,Very Bullish
2020-04-15 00:00:00-04:00,163.8689930811695,166.13751656730375,161.99293097885268,164.51988220214844,40940800,0.0,0.0,-1.0477836056299927,1,Bearish
2020-04-16 00:00:00-04:00,166.83627787509008,169.68866678249967,165.49621871061888,169.4589385986328,50479600,0.0,0.0,3.0021030469835175,4,Very Bullish
2020-04-17 00:00:00-04:00,171.81360356027008,172.29219298522904,168.3390396613431,170.9521484375,52765600,0.0,0.0,0.8811632193707286,3,Bullish
2020-04-20 00:00:00-04:00,169.06648305481082,171.09569728029905,167.4967105283148,167.56370544433594,36669600,0.0,0.0,-1.9821002684870415,0,Very Bearish
2020-04-21 00:00:00-04:00,166.07047997263564,166.2331985750058,158.99693100643162,160.6337127685547,56203700,0.0,0.0,-4.135736111471566,0,Very Bearish
2020-04-22 00:00:00-04:00,164.0508501636032,166.54908705362303,163.5052659215048,166.0896453857422,34620200,0.0,0.0,3.396505330763633,4,Very Bullish
2020-04-23 00:00:00-04:00,166.65438768105864,167.56370454484113,163.59141869523893,164.07957458496094,32790800,0.0,0.0,-1.2102324597736747,0,Very Bearish
2020-04-24 00:00:00-04:00,164.69215098463684,167.08509753411812,163.39996861114895,167.07553100585938,34277600,0.0,0.0,1.8259167409939492,4,Very Bullish
2020-04-27 00:00:00-04:00,169.02822824261273,169.3249513819483,165.87911590546162,166.5970001220703,33194400,0.0,0.0,-0.28641589879028206,1,Bearish
2020-04-28 00:00:00-04:00,168.0710206954465,168.1475967515049,162.13651510211812,162.5385284423828,34392700,0.0,0.0,-2.43610129637013,0,Very Bearish
2020-04-29 00:00:00-04:00,165.8024852010101,170.07149375669667,164.51986932861183,169.8321990966797,51286600,0.0,0.0,4.487348768438215,4,Very Bullish
2020-04-30 00:00:00-04:00,172.2921602045926,172.67502582955896,168.68359253746573,171.53599548339844,53875900,0.0,0.0,1.0032234145121333,3,Bullish
2020-05-01 00:00:00-04:00,168.2720525127961,170.99043706689068,166.5586941132472,167.0947265625,39370500,0.0,0.0,-2.589117758277315,0,Very Bearish
2020-05-04 00:00:00-04:00,167.01812031538887,171.33499108993863,166.3576646609175,171.1818389892578,30372900,0.0,0.0,2.445985286812191,4,Very Bullish
2020-05-05 00:00:00-04:00,172.88563361108132,175.78588426417025,172.196463692982,173.01963806152344,36839200,0.0,0.0,1.0735946541507557,3,Bullish
2020-05-06 00:00:00-04:00,174.28309466098733,176.3123087755195,173.85236717889725,174.723388671875,32139300,0.0,0.0,0.9847151626485973,3,Bullish
2020-05-07 00:00:00-04:00,176.28362144170913,176.64735406685838,174.7617106239369,175.738037109375,28316000,0.0,0.0,0.5807170094471292,3,Bullish
2020-05-08 00:00:00-04:00,177.0589155703363,177.0780632342487,175.5082907173606,176.77175903320312,30877800,0.0,0.0,0.5882175201403772,3,Bullish
2020-05-11 00:00:00-04:00,175.3072630945256,179.48056257343904,175.0201211851634,178.74354553222656,30892700,0.0,0.0,1.115442030903302,3,Bullish
2020-05-12 00:00:00-04:00,178.80100748801334,179.03072105863703,174.49370277414178,174.6947021484375,32038200,0.0,0.0,-2.2651690004991454,0,Very Bearish
2020-05-13 00:00:00-04:00,174.7329594946061,176.16872742043623,168.98030665766586,172.0528564453125,44711500,0.0,0.0,-1.5122643506843336,0,Very Bearish
2020-05-14 00:00:00-04:00,169.93751443835154,172.95263636326058,168.1571613205752,172.7994842529297,41873900,0.0,0.0,0.4339525789009535,2,Neutral
2020-05-15 00:00:00-04:00,171.3924252817787,179.04985531053515,169.42063938623613,175.31686401367188,46610400,0.0,0.0,1.4568213392682772,4,Very Bullish
2020-05-18 00:00:00-04:00,177.79592409786156,178.22665154471989,176.08258083844325,176.9918975830078,35264500,0.0,0.0,0.9554320850761355,3,Bullish
2020-05-19 00:00:00-04:00,177.10676792703353,178.60954544769828,175.6327192033904,175.7667236328125,26799100,0.0,0.0,-0.6922203597600984,1,Bearish
2020-05-20 00:00:00-04:00,177.38882314000728,178.38706941605494,176.55376328386225,178.20469665527344,31261300,0.51,0.0,1.3870503881918017,4,Very Bullish
2020-05-21 00:00:00-04:00,177.9551494380042,179.17415595112675,175.9298771279143,176.0642547607422,29119500,0.0,0.0,-1.2011141876197673,0,Very Bearish
2020-05-22 00:00:00-04:00,175.83395533023466,177.0529622167296,175.21004747909987,176.14109802246094,20826900,0.0,0.0,0.04364501006928201,2,Neutral
2020-05-26 00:00:00-04:00,178.85743991305102,179.0110185646772,173.8278635638584,174.27899169921875,36073600,0.0,0.0,-1.0571674323301528,1,Bearish
